event_id,decline_code,retry_count,hours_since_failure,day_of_month,customer_tenure_months,subscription_value,prior_recovery_outcome,action,true_p_success,outcome
evt_001760_cef14dc1,do_not_honor,1,15.2,9,11,199.0,none,voice_call,0.02539450392504494,0
evt_001761_3ce1d6cd,insufficient_funds,0,2.8,22,4,199.0,none,retry_now,0.30518591279773827,0
evt_001762_b4d8e773,stolen_card,2,7.3,18,5,999.0,churned,voice_call,0.015292230913827184,0
evt_001763_7d52f4e5,expired_card,0,20.1,18,2,999.0,none,retry_now,0.07897637922325493,0
evt_001764_45aaea86,do_not_honor,0,9.9,26,18,499.0,recovered,retry_later,0.024843544141003683,0
evt_001765_0fa898f8,insufficient_funds,1,1.4,8,4,499.0,none,retry_now,0.24337961200387184,0
evt_001766_4e91d6dd,insufficient_funds,1,5.7,4,9,499.0,none,voice_call,0.6094572140488669,1
evt_001767_07e6812e,expired_card,0,14.0,20,6,999.0,none,nudge_whatsapp,0.581062066348821,1
evt_001768_05c45c18,expired_card,0,31.3,4,19,499.0,none,retry_later,0.161592826948642,0
evt_001769_330db47f,insufficient_funds,3,2.2,3,1,999.0,none,nudge_whatsapp,0.4367143688971537,1
evt_001770_2cbd88f8,issuer_unavailable,0,40.2,29,21,199.0,none,nudge_sms,0.6820711282732317,1
evt_001771_cffefeec,expired_card,1,14.7,2,18,499.0,none,nudge_sms,0.5382516763686933,1
evt_001772_7a1ccf10,insufficient_funds,0,3.5,28,3,2499.0,none,retry_now,0.4449204256276563,1
evt_001773_bac9fab7,insufficient_funds,2,4.1,16,10,999.0,none,voice_call,0.40447943864058755,1
evt_001774_dde4994a,issuer_unavailable,2,15.7,12,1,999.0,churned,escalate_human,0.6953204620221026,0
evt_001775_a45ae513,do_not_honor,2,6.7,28,6,1499.0,none,nudge_whatsapp,0.024245026490228132,0
evt_001776_854cce17,expired_card,2,7.0,11,4,499.0,recovered,retry_later,0.062218464696043946,0
evt_001777_58f95cf0,insufficient_funds,2,2.7,27,11,2499.0,none,retry_later,0.47975381089301183,0
evt_001778_caa8523e,insufficient_funds,2,34.4,5,13,1499.0,none,nudge_sms,0.416012216487443,0
evt_001779_dd44b40d,insufficient_funds,2,21.7,30,6,999.0,recovered,escalate_human,0.7891817065222528,1
evt_001780_ac3f4fde,expired_card,1,34.6,15,8,199.0,none,stop,0.0,0
evt_001781_d89729a1,insufficient_funds,2,0.1,21,7,499.0,recovered,nudge_sms,0.29621141423231667,0
evt_001782_0fe93cee,issuer_unavailable,2,1.9,16,9,999.0,churned,nudge_whatsapp,0.4705044640403435,1
evt_001783_d928818e,issuer_unavailable,1,34.5,23,15,999.0,recovered,stop,0.0,0
evt_001784_ea626846,insufficient_funds,4,2.5,4,2,499.0,none,escalate_human,0.41460300760113306,1
evt_001785_d4065b1d,insufficient_funds,0,0.6,28,5,499.0,none,stop,0.0,0
evt_001786_79fa720f,issuer_unavailable,1,3.3,20,5,499.0,none,stop,0.0,0
evt_001787_53402373,expired_card,0,3.2,26,43,199.0,none,retry_later,0.20960954620738928,0
evt_001788_22d04f38,insufficient_funds,2,0.7,20,25,999.0,none,voice_call,0.4874885100075514,0
evt_001789_d443be71,issuer_unavailable,0,50.6,17,14,999.0,none,retry_now,0.7994122151166628,1
evt_001790_e29fc41a,do_not_honor,0,13.8,15,1,499.0,none,escalate_human,0.026857118784809644,0
evt_001791_ec850876,insufficient_funds,0,8.3,7,21,499.0,none,retry_later,0.5931824061913685,0
evt_001792_baf88e15,insufficient_funds,0,7.8,6,2,999.0,none,voice_call,0.5997505507055426,1
evt_001793_8fcfbabc,insufficient_funds,0,26.9,13,14,1499.0,none,nudge_sms,0.47871280405153854,0
evt_001794_78f49113,insufficient_funds,3,44.7,12,6,1499.0,none,retry_later,0.23479462123996034,1
evt_001795_fb1bffe6,insufficient_funds,1,20.4,2,8,499.0,none,nudge_sms,0.6838257158485195,1
evt_001796_e41fe9dc,expired_card,0,6.4,8,2,199.0,none,nudge_whatsapp,0.5644874145060674,0
evt_001797_1bbe7b01,insufficient_funds,1,6.4,16,1,1499.0,none,escalate_human,0.5456636524944133,1
evt_001798_1c194d5a,insufficient_funds,0,11.0,18,23,499.0,churned,nudge_whatsapp,0.5731707741944935,1
evt_001799_76b8644a,do_not_honor,0,4.6,8,6,499.0,none,retry_now,0.02389268941058276,0
evt_001800_d4407928,stolen_card,0,2.4,24,5,199.0,none,escalate_human,0.016463644763656287,0
evt_001801_9fe2a7ab,insufficient_funds,1,20.0,13,6,999.0,recovered,stop,0.0,0
evt_001802_3bf1399e,issuer_unavailable,1,3.1,8,21,499.0,recovered,nudge_whatsapp,0.6199637565717084,1
evt_001803_002d4d58,insufficient_funds,1,25.4,31,12,499.0,none,nudge_whatsapp,0.8306161030659813,1
evt_001804_f4123c2f,expired_card,1,24.8,5,6,499.0,none,retry_later,0.09302213476578787,0
evt_001805_e99a07e8,issuer_unavailable,1,1.9,20,5,199.0,churned,voice_call,0.7020616842821229,0
evt_001806_0f2ab925,do_not_honor,0,7.2,30,2,999.0,none,stop,0.0,0
evt_001807_dde82c62,insufficient_funds,0,2.6,16,3,199.0,none,voice_call,0.5431833922773988,1
evt_001808_33e4c214,issuer_unavailable,0,4.7,30,2,499.0,none,stop,0.0,0
evt_001809_06ea4214,insufficient_funds,0,11.1,2,53,499.0,recovered,retry_now,0.6732989348873649,1
evt_001810_28ff695f,do_not_honor,4,43.5,25,2,1499.0,recovered,nudge_sms,0.022977369910025615,0
evt_001811_365af17a,stolen_card,0,8.2,15,7,199.0,recovered,nudge_sms,0.015067989810592807,0
evt_001812_0e3e3c9e,insufficient_funds,0,8.3,28,2,2499.0,none,voice_call,0.7024065275302497,0
evt_001813_336af7b1,insufficient_funds,0,20.5,17,7,499.0,none,nudge_sms,0.44150288078595534,1
evt_001814_c98e4d2d,insufficient_funds,1,13.3,27,33,999.0,none,escalate_human,0.7900175521619497,1
evt_001815_74779266,expired_card,1,8.6,10,5,499.0,none,retry_now,0.060651477004788824,0
evt_001816_4f7a7c5d,insufficient_funds,2,50.3,18,1,499.0,none,stop,0.0,0
evt_001817_03ef197c,issuer_unavailable,0,23.1,18,4,2499.0,none,voice_call,0.765605804536503,1
evt_001818_fcfd4d8e,stolen_card,0,14.9,17,14,499.0,none,escalate_human,0.016463644763656287,0
evt_001819_94349b1f,expired_card,0,15.4,31,5,999.0,none,retry_now,0.09975048911968518,0
evt_001820_c8b6a4d4,expired_card,2,27.7,15,14,999.0,none,stop,0.0,0
evt_001821_4c1777ea,insufficient_funds,2,4.5,26,16,999.0,none,stop,0.0,0
evt_001822_fcdfee4d,insufficient_funds,0,20.6,30,12,499.0,recovered,retry_now,0.6547534606063191,1
evt_001823_d4a109dd,issuer_unavailable,0,1.0,18,2,499.0,none,voice_call,0.7583515586874283,0
evt_001824_d77d0c48,insufficient_funds,3,15.9,18,3,2499.0,none,voice_call,0.2964296174318109,0
evt_001825_4aeaa8dd,insufficient_funds,1,4.3,24,16,199.0,none,stop,0.0,0
evt_001826_542fe7fe,stolen_card,1,11.3,5,32,199.0,none,escalate_human,0.01618265922190452,0
evt_001827_6def5bf9,insufficient_funds,0,23.7,15,6,199.0,none,retry_later,0.4595552516336272,0
evt_001828_18d9f193,expired_card,0,25.7,28,22,999.0,churned,escalate_human,0.8088698510697152,1
evt_001829_cda205ee,insufficient_funds,0,20.9,16,3,499.0,churned,stop,0.0,0
evt_001830_2013c89d,insufficient_funds,3,14.1,22,9,499.0,churned,nudge_sms,0.24269116329409773,0
evt_001831_4402838f,expired_card,2,0.9,21,19,999.0,none,retry_later,0.08241009774912801,0
evt_001832_e04ef247,expired_card,1,18.2,15,1,999.0,none,voice_call,0.5428647008043602,1
evt_001833_e18781d3,insufficient_funds,0,6.3,17,13,1499.0,none,nudge_sms,0.4712654677673562,1
evt_001834_23d51809,do_not_honor,0,11.6,10,3,199.0,none,stop,0.0,0
evt_001835_203ef0a1,insufficient_funds,2,4.2,3,8,1499.0,recovered,voice_call,0.5692480719833861,1
evt_001836_3f987437,insufficient_funds,0,23.2,28,14,499.0,none,voice_call,0.7500321882392028,1
evt_001837_280546b8,stolen_card,0,7.8,30,25,999.0,none,escalate_human,0.016463644763656287,0
evt_001838_fb51918d,issuer_unavailable,4,13.8,3,5,499.0,none,retry_now,0.4756900385805638,0
evt_001839_91a77aca,expired_card,0,13.6,22,3,499.0,none,nudge_sms,0.5184657702911133,1
evt_001840_0bfa642c,issuer_unavailable,0,20.0,25,12,199.0,churned,stop,0.0,0
evt_001841_c6860366,insufficient_funds,1,0.8,3,18,499.0,none,voice_call,0.6960977445880304,1
evt_001842_6385ff8e,do_not_honor,0,20.4,17,9,999.0,recovered,escalate_human,0.026857118784809644,0
evt_001843_b2e3e0fe,issuer_unavailable,1,33.8,13,28,199.0,none,voice_call,0.7881254841184406,0
evt_001844_9d1cc2f5,do_not_honor,1,53.3,2,14,999.0,recovered,escalate_human,0.026403509502070335,0
evt_001845_866dbfaf,insufficient_funds,0,14.4,28,16,499.0,none,retry_later,0.7301714330329903,0
evt_001846_380d01b4,issuer_unavailable,0,1.5,2,9,999.0,none,retry_now,0.8058562108002365,1
evt_001847_cd0ffb4c,insufficient_funds,0,0.2,21,6,199.0,none,escalate_human,0.665900608688671,1
evt_001848_ae9fd391,insufficient_funds,0,8.5,20,8,999.0,none,voice_call,0.5768714921986957,0
evt_001849_375033dc,insufficient_funds,1,13.9,30,7,199.0,none,retry_later,0.8005922431513315,1
evt_001850_a6c0bb70,issuer_unavailable,0,8.8,13,14,2499.0,none,retry_later,0.8561485988770278,1
evt_001851_356d0f40,do_not_honor,0,2.2,19,1,499.0,none,escalate_human,0.026857118784809644,0
evt_001852_c1f21510,insufficient_funds,1,18.5,23,2,1499.0,recovered,escalate_human,0.5807275471483447,0
evt_001853_ebf1867b,insufficient_funds,0,3.8,5,8,499.0,none,retry_now,0.38438810156020004,1
evt_001854_23b88336,issuer_unavailable,2,8.3,5,9,499.0,recovered,voice_call,0.6531058281728986,1
evt_001855_dad1d8e9,insufficient_funds,1,7.2,7,9,999.0,churned,escalate_human,0.6270236851076608,1
evt_001856_5750516b,issuer_unavailable,0,6.2,29,11,2499.0,none,stop,0.0,0
evt_001857_5547b6bc,do_not_honor,0,11.4,9,2,199.0,recovered,nudge_whatsapp,0.025086962153479813,0
evt_001858_6dc1bbd6,expired_card,1,10.1,24,1,999.0,none,voice_call,0.5491079396255341,0
evt_001859_47e1b044,insufficient_funds,0,15.7,21,6,499.0,recovered,retry_now,0.30782697512029134,1
evt_001860_9c9f417b,stolen_card,0,10.8,24,3,1499.0,churned,escalate_human,0.016463644763656287,0
evt_001861_4d9341db,issuer_unavailable,0,21.7,3,7,199.0,churned,stop,0.0,0
evt_001862_09462824,insufficient_funds,1,3.9,13,10,199.0,recovered,retry_now,0.24520379481496862,0
evt_001863_7bbe9b4b,do_not_honor,0,47.0,30,27,199.0,none,escalate_human,0.026857118784809644,0
evt_001864_2a8545f3,stolen_card,0,3.9,29,3,999.0,recovered,stop,0.0,0
evt_001865_cc744804,insufficient_funds,3,1.3,2,14,499.0,recovered,nudge_whatsapp,0.5966219592443773,0
evt_001866_8eb7ef56,insufficient_funds,1,14.7,3,6,499.0,none,retry_later,0.6095670087506408,1
evt_001867_c92f7d98,issuer_unavailable,0,7.3,18,1,999.0,none,retry_later,0.8210772615508989,1
evt_001868_477c5c3d,insufficient_funds,1,1.3,31,7,199.0,recovered,stop,0.0,0
evt_001869_79209968,expired_card,3,0.0,28,3,499.0,recovered,voice_call,0.4043634469103103,0
evt_001870_3bfcbcca,issuer_unavailable,0,0.3,31,15,499.0,none,retry_later,0.8807970779778823,1
evt_001871_7d8df834,stolen_card,0,15.9,13,21,1499.0,churned,escalate_human,0.016463644763656287,0
evt_001872_e7339a6a,expired_card,0,6.3,13,1,1499.0,recovered,voice_call,0.6280039283807113,1
evt_001873_90c48dc2,stolen_card,1,53.1,21,1,199.0,none,escalate_human,0.01618265922190452,0
evt_001874_0abe8883,insufficient_funds,4,0.7,20,11,499.0,none,voice_call,0.2630731681906423,0
evt_001875_068b6d68,expired_card,0,14.6,7,7,499.0,none,voice_call,0.6608461133611923,0
evt_001876_612ef9c1,insufficient_funds,2,13.6,23,60,499.0,none,escalate_human,0.6583074589310298,1
evt_001877_bbff31b8,do_not_honor,3,15.7,29,27,499.0,none,nudge_whatsapp,0.02383445418444756,0
evt_001878_0dcc34d5,insufficient_funds,0,18.7,11,10,499.0,recovered,nudge_whatsapp,0.5169386623582377,0
evt_001879_6c302c17,do_not_honor,2,1.6,4,50,1499.0,none,voice_call,0.02496496406763323,0
evt_001880_ea954210,insufficient_funds,0,1.2,21,7,1499.0,none,nudge_whatsapp,0.5086479949670318,1
evt_001881_f35868ee,expired_card,3,11.5,11,32,199.0,none,stop,0.0,0
evt_001882_df9c2f3a,do_not_honor,1,13.0,9,32,199.0,churned,stop,0.0,0
evt_001883_19cbb740,insufficient_funds,1,2.9,19,43,999.0,none,voice_call,0.6238181305139401,1
evt_001884_13a277fc,issuer_unavailable,0,17.1,2,48,1499.0,recovered,nudge_whatsapp,0.7795947372931423,1
evt_001885_002a7e0f,insufficient_funds,0,2.8,27,26,499.0,none,stop,0.0,0
evt_001886_4917dc1b,insufficient_funds,2,16.9,30,8,1499.0,none,nudge_whatsapp,0.7613327148429103,1
evt_001887_bdb7cb89,issuer_unavailable,1,16.0,3,2,499.0,none,escalate_human,0.7846010401689745,1
evt_001888_8cd91e54,insufficient_funds,3,5.3,16,1,1499.0,none,stop,0.0,0
evt_001889_bba9dd41,insufficient_funds,0,3.2,1,8,199.0,none,retry_later,0.8532096601986177,1
evt_001890_d072da28,insufficient_funds,2,16.2,9,4,499.0,none,retry_later,0.31260225706362843,1
evt_001891_6cedb7a8,expired_card,1,8.1,13,7,499.0,none,retry_now,0.06260046564666218,1
evt_001892_a17a2cc7,do_not_honor,1,5.3,11,3,499.0,none,retry_later,0.024423090054107196,0
evt_001893_b20ade70,issuer_unavailable,1,6.8,12,33,199.0,churned,nudge_whatsapp,0.6715298070236148,1
evt_001894_fde32487,expired_card,0,13.2,7,5,999.0,none,stop,0.0,0
evt_001895_1081ab97,issuer_unavailable,0,44.4,11,6,499.0,none,retry_now,0.7733167036272376,0
evt_001896_f07462a6,expired_card,0,18.7,11,16,199.0,none,escalate_human,0.7733167036272376,0
evt_001897_1a0c5eb7,expired_card,0,21.1,26,4,499.0,recovered,voice_call,0.6531058281728986,1
evt_001898_0c63ba44,insufficient_funds,0,15.2,17,26,2499.0,none,stop,0.0,0
evt_001899_bd5522db,stolen_card,1,68.0,18,22,2499.0,none,stop,0.0,0
evt_001900_10fdd30f,do_not_honor,2,1.9,16,8,499.0,recovered,voice_call,0.02496496406763323,0
evt_001901_3bb5f7af,issuer_unavailable,0,26.4,16,1,499.0,recovered,nudge_whatsapp,0.6039332001471792,0
evt_001902_e8f4ed04,insufficient_funds,3,6.6,15,10,499.0,churned,nudge_whatsapp,0.2626707418807103,0
evt_001903_b5c72abd,stolen_card,2,10.7,17,17,499.0,none,escalate_human,0.015906391711814714,0
evt_001904_7390165f,insufficient_funds,3,5.8,12,19,499.0,none,nudge_whatsapp,0.30545954002409026,0
evt_001905_0a5bc9d3,issuer_unavailable,0,7.1,31,1,499.0,none,nudge_whatsapp,0.6502185485738271,1
evt_001906_e7766566,expired_card,1,35.0,7,12,499.0,none,voice_call,0.6027812097071683,0
evt_001907_017cdcb4,insufficient_funds,0,28.4,2,1,1499.0,none,retry_later,0.7467606235685982,1
evt_001908_8ab9d612,insufficient_funds,4,13.8,3,8,499.0,none,nudge_whatsapp,0.38591707201729397,0
evt_001909_9c7972b1,insufficient_funds,1,31.0,23,4,499.0,recovered,stop,0.0,0
evt_001910_672fd7d3,insufficient_funds,0,2.0,29,13,499.0,churned,nudge_whatsapp,0.8055592848951566,1
evt_001911_077cf4f2,issuer_unavailable,2,8.0,4,21,499.0,none,nudge_sms,0.4983939775818416,1
evt_001912_d1949504,insufficient_funds,0,28.9,11,12,199.0,none,nudge_sms,0.47696147196949884,1
evt_001913_f19bc2b4,insufficient_funds,0,6.3,31,6,199.0,none,retry_now,0.6271477663131956,1
evt_001914_86020261,insufficient_funds,0,9.8,4,43,499.0,recovered,nudge_sms,0.734772102244895,0
evt_001915_e87abcad,insufficient_funds,0,19.7,28,2,199.0,none,retry_now,0.4399867002242399,1
evt_001916_8645e3e2,stolen_card,2,3.1,9,10,199.0,churned,stop,0.0,0
evt_001917_be284804,expired_card,1,5.1,4,34,999.0,none,stop,0.0,0
evt_001918_df8e1fa0,insufficient_funds,0,2.3,2,16,1499.0,none,retry_later,0.7992172751386951,1
evt_001919_4688fec4,stolen_card,2,18.6,23,4,499.0,none,voice_call,0.015292230913827184,0
evt_001920_76fb4530,issuer_unavailable,0,4.6,8,18,499.0,churned,nudge_sms,0.6409280444022729,1
evt_001921_52896e69,insufficient_funds,1,10.4,16,1,999.0,none,retry_later,0.3515727327631753,1
evt_001922_c7a3f53a,issuer_unavailable,1,7.8,14,4,499.0,recovered,nudge_whatsapp,0.5331076721950945,1
evt_001923_6ef922f6,stolen_card,2,5.5,12,10,1499.0,none,stop,0.0,0
evt_001924_96283eb1,stolen_card,0,15.4,14,25,199.0,churned,retry_now,0.014629178170484324,0
evt_001925_8c9a6d4b,do_not_honor,0,9.8,24,2,199.0,none,nudge_sms,0.024602428402739435,0
evt_001926_e9faee8e,expired_card,0,2.8,6,1,199.0,none,nudge_sms,0.5144397637470164,0
evt_001927_165ae44c,do_not_honor,0,11.0,28,3,2499.0,none,stop,0.0,0
evt_001928_600c8bb7,insufficient_funds,2,34.6,21,2,999.0,none,nudge_sms,0.2757974158186367,0
evt_001929_2025dda1,stolen_card,1,1.3,12,17,499.0,none,stop,0.0,0
evt_001930_bb60eee1,expired_card,0,9.5,23,3,499.0,none,escalate_human,0.7269880342626481,1
evt_001931_48f91d8e,issuer_unavailable,0,9.6,25,25,199.0,none,retry_later,0.8847065224394824,1
evt_001932_6d73a4b8,insufficient_funds,0,39.7,22,6,499.0,none,stop,0.0,0
evt_001933_f5bc1915,stolen_card,1,13.3,19,10,199.0,churned,stop,0.0,0
evt_001934_a7b14f00,issuer_unavailable,0,5.7,22,17,999.0,none,stop,0.0,0
evt_001935_9c232134,insufficient_funds,0,4.7,14,7,199.0,none,voice_call,0.5642363513380241,0
evt_001936_4017f12d,expired_card,1,4.7,29,1,1499.0,none,nudge_sms,0.45346165981961223,0
evt_001937_19bb142c,expired_card,0,0.2,13,1,499.0,recovered,voice_call,0.6280039283807113,0
evt_001938_2ced9a10,insufficient_funds,0,2.8,12,39,999.0,none,nudge_sms,0.5911126487783451,1
evt_001939_c3144839,issuer_unavailable,3,3.1,30,18,499.0,none,nudge_sms,0.42800386706848137,0
evt_001940_fedf950d,issuer_unavailable,0,5.3,13,8,499.0,recovered,stop,0.0,0
evt_001941_a6512799,issuer_unavailable,2,0.4,14,3,499.0,churned,nudge_sms,0.3923665710307179,0
evt_001942_ea4b26bd,insufficient_funds,0,9.3,27,5,499.0,none,voice_call,0.6715119203636036,0
evt_001943_7d84d479,do_not_honor,0,9.2,1,5,499.0,none,retry_now,0.02389268941058276,0
evt_001944_54f8fbdf,do_not_honor,0,27.9,18,8,499.0,none,nudge_whatsapp,0.025086962153479813,0
evt_001945_c3756c5f,insufficient_funds,2,35.7,12,7,999.0,none,stop,0.0,0
evt_001946_516394e4,insufficient_funds,0,14.2,22,13,999.0,none,escalate_human,0.7020913926337453,1
evt_001947_537c2aea,insufficient_funds,0,24.4,27,11,1499.0,none,retry_later,0.6499844683748941,0
evt_001948_06b9741d,do_not_honor,0,9.6,15,6,1499.0,none,nudge_sms,0.024602428402739435,0
evt_001949_d3e51dd7,issuer_unavailable,0,2.5,1,5,999.0,recovered,retry_now,0.8021838885585818,1
evt_001950_f2c16b06,insufficient_funds,1,32.9,15,13,1499.0,none,nudge_sms,0.38411146084314246,1
evt_001951_41292119,insufficient_funds,0,9.0,24,17,2499.0,none,escalate_human,0.7368130143528654,1
evt_001952_ce289e52,expired_card,0,18.3,12,29,999.0,recovered,escalate_human,0.8153435229171604,1
evt_001953_7a93a0a4,insufficient_funds,2,10.3,10,9,2499.0,churned,nudge_whatsapp,0.34855326644664847,0
evt_001954_829eda78,issuer_unavailable,0,5.2,31,1,499.0,none,nudge_whatsapp,0.6502185485738271,1
evt_001955_1c098040,expired_card,2,8.0,12,3,199.0,recovered,escalate_human,0.5658925921431835,1
evt_001956_ed20aada,insufficient_funds,0,3.2,25,9,499.0,none,stop,0.0,0
evt_001957_51ee9e92,expired_card,0,6.3,17,3,499.0,none,voice_call,0.6370596380185245,0
evt_001958_7649072c,do_not_honor,0,13.7,6,10,199.0,none,escalate_human,0.026857118784809644,0
evt_001959_132d5d9c,issuer_unavailable,0,32.9,16,8,199.0,none,stop,0.0,0
evt_001960_a533abf3,insufficient_funds,0,31.0,28,15,499.0,recovered,nudge_sms,0.7058872917698644,1
evt_001961_ed6a50bb,insufficient_funds,0,4.7,11,6,499.0,recovered,nudge_whatsapp,0.49694518485041755,1
evt_001962_3cd9edaa,insufficient_funds,0,20.0,27,6,199.0,recovered,retry_now,0.409757298230044,0
evt_001963_5b96f23f,issuer_unavailable,4,2.6,3,3,1499.0,none,retry_later,0.565295822022913,0
evt_001964_98db6146,expired_card,0,5.3,23,8,199.0,none,retry_later,0.12779404855644808,0
evt_001965_7523ca91,expired_card,2,0.1,4,30,199.0,recovered,escalate_human,0.7054892207973209,0
evt_001966_2a91d7a0,issuer_unavailable,2,13.8,25,16,199.0,none,nudge_sms,0.4645035948388131,0
evt_001967_5f7c4e95,insufficient_funds,2,4.0,21,4,199.0,none,nudge_sms,0.2838579569241676,0
evt_001968_0a5b23dc,stolen_card,0,0.5,4,49,499.0,none,nudge_sms,0.015067989810592807,0
evt_001969_1e5deb9f,insufficient_funds,2,6.0,23,31,999.0,none,stop,0.0,0
evt_001970_35816dab,expired_card,1,0.2,15,18,499.0,none,retry_later,0.11025693771767085,0
evt_001971_1c804786,insufficient_funds,0,0.6,20,14,499.0,churned,retry_now,0.33848420992304806,1
evt_001972_5fd83c4d,insufficient_funds,0,6.1,5,21,999.0,none,nudge_sms,0.6273428942024571,0
evt_001973_5b6ad9ce,insufficient_funds,2,7.3,25,26,999.0,none,nudge_sms,0.44494010367428816,0
evt_001974_af13851f,insufficient_funds,0,33.1,25,5,199.0,churned,retry_later,0.5396325935676815,1
evt_001975_3ea2290a,expired_card,0,21.9,17,12,499.0,churned,voice_call,0.6775695490167115,0
evt_001976_b97c7445,insufficient_funds,1,7.5,4,17,499.0,recovered,stop,0.0,0
evt_001977_60cef303,insufficient_funds,1,3.5,21,6,999.0,churned,voice_call,0.4849300396759813,0
evt_001978_759add23,expired_card,0,11.4,16,7,199.0,recovered,escalate_human,0.7392127277873517,1
evt_001979_6d3c4b31,insufficient_funds,2,35.2,25,1,199.0,none,nudge_sms,0.32714279899883447,0
evt_001980_e54c3f38,insufficient_funds,0,4.4,14,9,199.0,none,stop,0.0,0
evt_001981_75eabcc7,issuer_unavailable,0,0.8,27,8,499.0,none,nudge_whatsapp,0.653299841241901,1
evt_001982_2176ba37,insufficient_funds,0,9.9,21,4,1499.0,none,nudge_whatsapp,0.4936491990341691,1
evt_001983_e0587d2c,insufficient_funds,1,3.0,4,2,1499.0,recovered,nudge_whatsapp,0.5471026482184581,0
evt_001984_ff954b94,do_not_honor,1,18.6,27,43,499.0,none,stop,0.0,0
evt_001985_9522e1fc,insufficient_funds,3,14.5,13,3,499.0,none,nudge_whatsapp,0.23954051181873554,0
evt_001986_784ce51c,issuer_unavailable,0,15.5,19,6,1499.0,recovered,nudge_sms,0.5805696526933404,1
evt_001987_c25e270d,insufficient_funds,3,41.1,24,6,199.0,churned,voice_call,0.34512660560544267,1
evt_001988_64c0b028,insufficient_funds,0,24.6,31,18,499.0,none,escalate_human,0.9055096310498407,1
evt_001989_09e1cb74,do_not_honor,0,4.6,21,8,499.0,none,nudge_whatsapp,0.025086962153479813,0
evt_001990_3d64fbe5,issuer_unavailable,1,1.6,8,2,999.0,none,nudge_whatsapp,0.5273213572988887,1
